task,uids,word1,word2
OP,backpack/smelly,backpack,smelly
OP,backpack/smooth,backpack,smooth
OP,backpack/tall,backpack,tall
OP,backpack/lives_in_water,backpack,water
OP,backpack/requires_gasoline,backpack,gasoline
OP,backpack/used_for_eating,backpack,eating
OP,backpack/used_for_cooking,backpack,cooking
OP,backpack/used_for_cleaning,backpack,cleaning
OP,backpack/used_by_children,backpack,children
OP,backpack/used_for_holding_things,backpack,holding
OP,backpack/used_for_killing,backpack,killing
OP,backpack/used_for_music,backpack,music
OP,backpack/used_for_transportation,backpack,transportation
OP,backpack/worn_for_warmth,backpack,warmth
OP,backpack/worn_on_feet,backpack,feet
OP,backpack/hot,backpack,hot
OP,backpack/light_weight,backpack,light
OP,backpack/squishy,backpack,squishy
OP,backpack/unhealthy,backpack,unhealthy
OP,backpack/wet,backpack,wet
OP,backpack/words_on_it,backpack,words
OP,backpack/man_made,backpack,man-made
OP,backpack/fragile,backpack,fragile
OP,bag/a_tool,bag,tool
OP,bag/a_toy,bag,toy
OP,bag/an_animal,bag,animal
OP,bag/flies,bag,fly
OP,bag/swims,bag,swim
OP,bag/pairs,bag,pairs
OP,bag/eaten_in_summer,bag,summer
OP,bag/found_on_walls,bag,walls
OP,bag/has_peel,bag,peel
OP,bag/has_shelves,bag,shelves
OP,bag/produces_noise,bag,sound
OP,bag/cold,bag,cold
OP,bag/dangerous,bag,dangerous
OP,bag/decorative,bag,decorative
OP,bag/edible,bag,edible
OP,bag/electrical,bag,electricity
OP,bag/expensive,bag,expensive
OP,bag/fast,bag,fast
OP,bag/fun,bag,fun
OP,bag/hand_held,bag,hand-held
OP,bag/hard,bag,hard
OP,bag/heavy,bag,heavy
OP,bag/large,bag,big
OP,bag/loud,bag,loud
OP,bag/sharp,bag,sharp
OP,bag/shiny,bag,shiny
OP,bag/slimy,bag,slimy
OP,bag/smelly,bag,smelly
OP,bag/smooth,bag,smooth
OP,bag/tall,bag,tall
OP,bag/lives_in_water,bag,water
OP,bag/requires_gasoline,bag,gasoline
OP,bag/used_for_eating,bag,eating
OP,bag/used_for_cooking,bag,cooking
OP,bag/used_for_cleaning,bag,cleaning
OP,bag/used_by_children,bag,children
OP,bag/used_for_holding_things,bag,holding
OP,bag/used_for_killing,bag,killing
OP,bag/used_for_music,bag,music
OP,bag/used_for_transportation,bag,transportation
OP,bag/worn_for_warmth,bag,warmth
OP,bag/worn_on_feet,bag,feet
OP,bag/hot,bag,hot
OP,bag/light_weight,bag,light
OP,bag/squishy,bag,squishy
OP,bag/unhealthy,bag,unhealthy
OP,bag/wet,bag,wet
OP,bag/words_on_it,bag,words
OP,bag/man_made,bag,man-made
OP,bag/fragile,bag,fragile
OP,bagpipe/a_tool,bagpipe,tool
OP,bagpipe/a_toy,bagpipe,toy
OP,bagpipe/an_animal,bagpipe,animal
OP,bagpipe/flies,bagpipe,fly
OP,bagpipe/swims,bagpipe,swim
OP,bagpipe/pairs,bagpipe,pairs
OP,bagpipe/eaten_in_summer,bagpipe,summer
OP,bagpipe/found_on_walls,bagpipe,walls
OP,bagpipe/has_peel,bagpipe,peel
OP,bagpipe/has_shelves,bagpipe,shelves
OP,bagpipe/produces_noise,bagpipe,sound
OP,bagpipe/cold,bagpipe,cold
OP,bagpipe/dangerous,bagpipe,dangerous
OP,bagpipe/decorative,bagpipe,decorative
OP,bagpipe/edible,bagpipe,edible
OP,bagpipe/electrical,bagpipe,electricity
OP,bagpipe/expensive,bagpipe,expensive
OP,bagpipe/fast,bagpipe,fast
OP,bagpipe/fun,bagpipe,fun
OP,bagpipe/hand_held,bagpipe,hand-held
OP,bagpipe/hard,bagpipe,hard
OP,bagpipe/heavy,bagpipe,heavy
OP,bagpipe/large,bagpipe,big
OP,bagpipe/loud,bagpipe,loud
OP,bagpipe/sharp,bagpipe,sharp
OP,bagpipe/shiny,bagpipe,shiny
OP,bagpipe/slimy,bagpipe,slimy
OP,bagpipe/smelly,bagpipe,smelly
OP,bagpipe/smooth,bagpipe,smooth
OP,bagpipe/tall,bagpipe,tall
OP,bagpipe/lives_in_water,bagpipe,water
OP,bagpipe/requires_gasoline,bagpipe,gasoline
OP,bagpipe/used_for_eating,bagpipe,eating
OP,bagpipe/used_for_cooking,bagpipe,cooking
OP,bagpipe/used_for_cleaning,bagpipe,cleaning
OP,bagpipe/used_by_children,bagpipe,children
OP,bagpipe/used_for_holding_things,bagpipe,holding
OP,bagpipe/used_for_killing,bagpipe,killing
OP,bagpipe/used_for_music,bagpipe,music
OP,bagpipe/used_for_transportation,bagpipe,transportation
OP,bagpipe/worn_for_warmth,bagpipe,warmth
OP,bagpipe/worn_on_feet,bagpipe,feet
OP,bagpipe/hot,bagpipe,hot
OP,bagpipe/light_weight,bagpipe,light
OP,bagpipe/squishy,bagpipe,squishy
OP,bagpipe/unhealthy,bagpipe,unhealthy
OP,bagpipe/wet,bagpipe,wet
OP,bagpipe/words_on_it,bagpipe,words
OP,bagpipe/man_made,bagpipe,man-made
OP,bagpipe/fragile,bagpipe,fragile
OP,ball/a_tool,ball,tool
OP,ball/a_toy,ball,toy
OP,ball/an_animal,ball,animal
OP,ball/flies,ball,fly
OP,ball/swims,ball,swim
OP,ball/pairs,ball,pairs
OP,ball/eaten_in_summer,ball,summer
OP,ball/found_on_walls,ball,walls
OP,ball/has_peel,ball,peel
OP,ball/has_shelves,ball,shelves
OP,ball/produces_noise,ball,sound
OP,ball/cold,ball,cold
OP,ball/dangerous,ball,dangerous
OP,ball/decorative,ball,decorative
OP,ball/edible,ball,edible
OP,ball/electrical,ball,electricity
OP,ball/expensive,ball,expensive
OP,ball/fast,ball,fast
OP,ball/fun,ball,fun
OP,ball/hand_held,ball,hand-held
OP,ball/hard,ball,hard
OP,ball/heavy,ball,heavy
OP,ball/large,ball,big
OP,ball/loud,ball,loud
OP,ball/sharp,ball,sharp
OP,ball/shiny,ball,shiny
OP,ball/slimy,ball,slimy
OP,ball/smelly,ball,smelly
OP,ball/smooth,ball,smooth
OP,ball/tall,ball,tall
OP,ball/lives_in_water,ball,water
OP,ball/requires_gasoline,ball,gasoline
OP,ball/used_for_eating,ball,eating
OP,ball/used_for_cooking,ball,cooking
OP,ball/used_for_cleaning,ball,cleaning
OP,ball/used_by_children,ball,children
OP,ball/used_for_holding_things,ball,holding
OP,ball/used_for_killing,ball,killing
OP,ball/used_for_music,ball,music
OP,ball/used_for_transportation,ball,transportation
OP,ball/worn_for_warmth,ball,warmth
OP,ball/worn_on_feet,ball,feet
OP,ball/hot,ball,hot
OP,ball/light_weight,ball,light
OP,ball/squishy,ball,squishy
OP,ball/unhealthy,ball,unhealthy
OP,ball/wet,ball,wet
OP,ball/words_on_it,ball,words
OP,ball/man_made,ball,man-made
OP,ball/fragile,ball,fragile
OP,balloon/a_tool,balloon,tool
OP,balloon/a_toy,balloon,toy
OP,balloon/an_animal,balloon,animal
OP,balloon/flies,balloon,fly
OP,balloon/swims,balloon,swim
OP,balloon/pairs,balloon,pairs
OP,balloon/eaten_in_summer,balloon,summer
OP,balloon/found_on_walls,balloon,walls
OP,balloon/has_peel,balloon,peel
OP,balloon/has_shelves,balloon,shelves
OP,balloon/produces_noise,balloon,sound
OP,balloon/cold,balloon,cold
OP,balloon/dangerous,balloon,dangerous
OP,balloon/decorative,balloon,decorative
OP,balloon/edible,balloon,edible
OP,balloon/electrical,balloon,electricity
OP,balloon/expensive,balloon,expensive
OP,balloon/fast,balloon,fast
OP,balloon/fun,balloon,fun
OP,balloon/hand_held,balloon,hand-held
OP,balloon/hard,balloon,hard
OP,balloon/heavy,balloon,heavy
OP,balloon/large,balloon,big
OP,balloon/loud,balloon,loud
OP,balloon/sharp,balloon,sharp
OP,balloon/shiny,balloon,shiny
OP,balloon/slimy,balloon,slimy
OP,balloon/smelly,balloon,smelly
OP,balloon/smooth,balloon,smooth
OP,balloon/tall,balloon,tall
OP,balloon/lives_in_water,balloon,water
OP,balloon/requires_gasoline,balloon,gasoline
OP,balloon/used_for_eating,balloon,eating
OP,balloon/used_for_cooking,balloon,cooking
OP,balloon/used_for_cleaning,balloon,cleaning
OP,balloon/used_by_children,balloon,children
OP,balloon/used_for_holding_things,balloon,holding
OP,balloon/used_for_killing,balloon,killing
OP,balloon/used_for_music,balloon,music
OP,balloon/used_for_transportation,balloon,transportation
OP,balloon/worn_for_warmth,balloon,warmth
OP,balloon/worn_on_feet,balloon,feet
OP,balloon/hot,balloon,hot
OP,balloon/light_weight,balloon,light
OP,balloon/squishy,balloon,squishy
OP,balloon/unhealthy,balloon,unhealthy
OP,balloon/wet,balloon,wet
OP,balloon/words_on_it,balloon,words
OP,balloon/man_made,balloon,man-made
OP,balloon/fragile,balloon,fragile
OP,banana/a_tool,banana,tool
OP,banana/a_toy,banana,toy
OP,banana/an_animal,banana,animal
OP,banana/flies,banana,fly
OP,banana/swims,banana,swim
OP,banana/pairs,banana,pairs
OP,banana/eaten_in_summer,banana,summer
OP,banana/found_on_walls,banana,walls
OP,banana/has_peel,banana,peel
OP,banana/has_shelves,banana,shelves
OP,banana/produces_noise,banana,sound
OP,banana/cold,banana,cold
OP,banana/dangerous,banana,dangerous
OP,banana/decorative,banana,decorative
OP,banana/edible,banana,edible
OP,banana/electrical,banana,electricity
OP,banana/expensive,banana,expensive
OP,banana/fast,banana,fast
OP,banana/fun,banana,fun
OP,banana/hand_held,banana,hand-held
OP,banana/hard,banana,hard
OP,banana/heavy,banana,heavy
OP,banana/large,banana,big
OP,banana/loud,banana,loud
OP,banana/sharp,banana,sharp
OP,banana/shiny,banana,shiny
OP,banana/slimy,banana,slimy
OP,banana/smelly,banana,smelly
OP,banana/smooth,banana,smooth
OP,banana/tall,banana,tall
OP,banana/lives_in_water,banana,water
OP,banana/requires_gasoline,banana,gasoline
OP,banana/used_for_eating,banana,eating
OP,banana/used_for_cooking,banana,cooking
OP,banana/used_for_cleaning,banana,cleaning
OP,banana/used_by_children,banana,children
OP,banana/used_for_holding_things,banana,holding
OP,banana/used_for_killing,banana,killing
OP,banana/used_for_music,banana,music
OP,banana/used_for_transportation,banana,transportation
OP,banana/worn_for_warmth,banana,warmth
OP,banana/worn_on_feet,banana,feet
OP,banana/hot,banana,hot
OP,banana/light_weight,banana,light
OP,banana/squishy,banana,squishy
OP,banana/unhealthy,banana,unhealthy
OP,banana/wet,banana,wet
OP,banana/words_on_it,banana,words
OP,banana/man_made,banana,man-made
OP,banana/fragile,banana,fragile
OP,banjo/a_tool,banjo,tool
OP,banjo/a_toy,banjo,toy
OP,banjo/an_animal,banjo,animal
OP,banjo/flies,banjo,fly
OP,banjo/swims,banjo,swim
OP,banjo/pairs,banjo,pairs
OP,banjo/eaten_in_summer,banjo,summer
OP,banjo/found_on_walls,banjo,walls
OP,banjo/has_peel,banjo,peel
OP,banjo/has_shelves,banjo,shelves
OP,banjo/produces_noise,banjo,sound
OP,banjo/cold,banjo,cold
OP,banjo/dangerous,banjo,dangerous
OP,banjo/decorative,banjo,decorative
OP,banjo/edible,banjo,edible
OP,banjo/electrical,banjo,electricity
OP,banjo/expensive,banjo,expensive
OP,banjo/fast,banjo,fast
OP,banjo/fun,banjo,fun
OP,banjo/hand_held,banjo,hand-held
OP,banjo/hard,banjo,hard
OP,banjo/heavy,banjo,heavy
OP,banjo/large,banjo,big
OP,banjo/loud,banjo,loud
OP,banjo/sharp,banjo,sharp
OP,banjo/shiny,banjo,shiny
OP,banjo/slimy,banjo,slimy
OP,banjo/smelly,banjo,smelly
OP,banjo/smooth,banjo,smooth
OP,banjo/tall,banjo,tall
OP,banjo/lives_in_water,banjo,water
OP,banjo/requires_gasoline,banjo,gasoline
OP,banjo/used_for_eating,banjo,eating
OP,banjo/used_for_cooking,banjo,cooking
OP,banjo/used_for_cleaning,banjo,cleaning
OP,banjo/used_by_children,banjo,children
OP,banjo/used_for_holding_things,banjo,holding
OP,banjo/used_for_killing,banjo,killing
OP,banjo/used_for_music,banjo,music
OP,banjo/used_for_transportation,banjo,transportation
OP,banjo/worn_for_warmth,banjo,warmth
OP,banjo/worn_on_feet,banjo,feet
OP,banjo/hot,banjo,hot
OP,banjo/light_weight,banjo,light
OP,banjo/squishy,banjo,squishy
OP,banjo/unhealthy,banjo,unhealthy
OP,banjo/wet,banjo,wet
OP,banjo/words_on_it,banjo,words
OP,banjo/man_made,banjo,man-made
OP,banjo/fragile,banjo,fragile
OP,banner/a_tool,banner,tool
OP,banner/a_toy,banner,toy
OP,banner/an_animal,banner,animal
OP,banner/flies,banner,fly
OP,banner/swims,banner,swim
OP,banner/pairs,banner,pairs
OP,banner/eaten_in_summer,banner,summer
OP,banner/found_on_walls,banner,walls
OP,banner/has_peel,banner,peel
OP,banner/has_shelves,banner,shelves
OP,banner/produces_noise,banner,sound
OP,banner/cold,banner,cold
OP,banner/dangerous,banner,dangerous
OP,banner/decorative,banner,decorative
OP,banner/edible,banner,edible
OP,banner/electrical,banner,electricity
OP,banner/expensive,banner,expensive
OP,banner/fast,banner,fast
OP,banner/fun,banner,fun
OP,banner/hand_held,banner,hand-held
OP,banner/hard,banner,hard
OP,banner/heavy,banner,heavy
OP,banner/large,banner,big
OP,banner/loud,banner,loud
OP,banner/sharp,banner,sharp
OP,banner/shiny,banner,shiny
OP,banner/slimy,banner,slimy
OP,banner/smelly,banner,smelly
OP,banner/smooth,banner,smooth
OP,banner/tall,banner,tall
OP,banner/lives_in_water,banner,water
OP,banner/requires_gasoline,banner,gasoline
OP,banner/used_for_eating,banner,eating
OP,banner/used_for_cooking,banner,cooking
OP,banner/used_for_cleaning,banner,cleaning
OP,banner/used_by_children,banner,children
OP,banner/used_for_holding_things,banner,holding
OP,banner/used_for_killing,banner,killing
OP,banner/used_for_music,banner,music
OP,banner/used_for_transportation,banner,transportation
OP,banner/worn_for_warmth,banner,warmth
OP,banner/worn_on_feet,banner,feet
OP,banner/hot,banner,hot
OP,banner/light_weight,banner,light
OP,banner/squishy,banner,squishy
OP,banner/unhealthy,banner,unhealthy
OP,banner/wet,banner,wet
OP,banner/words_on_it,banner,words
OP,banner/man_made,banner,man-made
OP,banner/fragile,banner,fragile
OP,barn/a_tool,barn,tool
OP,barn/a_toy,barn,toy
OP,barn/an_animal,barn,animal
OP,barn/flies,barn,fly
OP,barn/swims,barn,swim
OP,barn/pairs,barn,pairs
OP,barn/eaten_in_summer,barn,summer
OP,barn/found_on_walls,barn,walls
OP,barn/has_peel,barn,peel
OP,barn/has_shelves,barn,shelves
OP,barn/produces_noise,barn,sound
OP,barn/cold,barn,cold
OP,barn/dangerous,barn,dangerous
OP,barn/decorative,barn,decorative
OP,barn/edible,barn,edible
OP,barn/electrical,barn,electricity
OP,barn/expensive,barn,expensive
OP,barn/fast,barn,fast
OP,barn/fun,barn,fun
OP,barn/hand_held,barn,hand-held
OP,barn/hard,barn,hard
OP,barn/heavy,barn,heavy
OP,barn/large,barn,big
OP,barn/loud,barn,loud
OP,barn/sharp,barn,sharp
OP,barn/shiny,barn,shiny
OP,barn/slimy,barn,slimy
OP,barn/smelly,barn,smelly
OP,barn/smooth,barn,smooth
OP,barn/tall,barn,tall
OP,barn/lives_in_water,barn,water
OP,barn/requires_gasoline,barn,gasoline
OP,barn/used_for_eating,barn,eating
OP,barn/used_for_cooking,barn,cooking
OP,barn/used_for_cleaning,barn,cleaning
OP,barn/used_by_children,barn,children
OP,barn/used_for_holding_things,barn,holding
OP,barn/used_for_killing,barn,killing
OP,barn/used_for_music,barn,music
OP,barn/used_for_transportation,barn,transportation
OP,barn/worn_for_warmth,barn,warmth
OP,barn/worn_on_feet,barn,feet
OP,barn/hot,barn,hot
OP,barn/light_weight,barn,light
OP,barn/squishy,barn,squishy
OP,barn/unhealthy,barn,unhealthy
OP,barn/wet,barn,wet
OP,barn/words_on_it,barn,words
OP,barn/man_made,barn,man-made
OP,barn/fragile,barn,fragile
OP,barrel/a_tool,barrel,tool
OP,barrel/a_toy,barrel,toy
OP,barrel/an_animal,barrel,animal
OP,barrel/flies,barrel,fly
OP,barrel/swims,barrel,swim
OP,barrel/pairs,barrel,pairs
OP,barrel/eaten_in_summer,barrel,summer
OP,barrel/found_on_walls,barrel,walls
OP,barrel/has_peel,barrel,peel
OP,barrel/has_shelves,barrel,shelves
OP,barrel/produces_noise,barrel,sound
OP,barrel/cold,barrel,cold
OP,barrel/dangerous,barrel,dangerous
OP,barrel/decorative,barrel,decorative
OP,barrel/edible,barrel,edible
OP,barrel/electrical,barrel,electricity
OP,barrel/expensive,barrel,expensive
OP,barrel/fast,barrel,fast
OP,barrel/fun,barrel,fun
OP,barrel/hand_held,barrel,hand-held
OP,barrel/hard,barrel,hard
OP,barrel/heavy,barrel,heavy
OP,barrel/large,barrel,big
OP,barrel/loud,barrel,loud
OP,barrel/sharp,barrel,sharp
OP,barrel/shiny,barrel,shiny
OP,barrel/slimy,barrel,slimy
OP,barrel/smelly,barrel,smelly
OP,barrel/smooth,barrel,smooth
OP,barrel/tall,barrel,tall
OP,barrel/lives_in_water,barrel,water
OP,barrel/requires_gasoline,barrel,gasoline
OP,barrel/used_for_eating,barrel,eating
OP,barrel/used_for_cooking,barrel,cooking
OP,barrel/used_for_cleaning,barrel,cleaning
OP,barrel/used_by_children,barrel,children
OP,barrel/used_for_holding_things,barrel,holding
OP,barrel/used_for_killing,barrel,killing
OP,barrel/used_for_music,barrel,music
OP,barrel/used_for_transportation,barrel,transportation
OP,barrel/worn_for_warmth,barrel,warmth
OP,barrel/worn_on_feet,barrel,feet
OP,barrel/hot,barrel,hot
OP,barrel/light_weight,barrel,light
OP,barrel/squishy,barrel,squishy
OP,barrel/unhealthy,barrel,unhealthy
OP,barrel/wet,barrel,wet
OP,barrel/words_on_it,barrel,words
OP,barrel/man_made,barrel,man-made
OP,barrel/fragile,barrel,fragile
OP,baseball_bat/a_tool,bat,tool
OP,baseball_bat/a_toy,bat,toy
OP,baseball_bat/an_animal,bat,animal
OP,baseball_bat/flies,bat,fly
OP,baseball_bat/swims,bat,swim
OP,baseball_bat/pairs,bat,pairs
OP,baseball_bat/eaten_in_summer,bat,summer
OP,baseball_bat/found_on_walls,bat,walls
OP,baseball_bat/has_peel,bat,peel
OP,baseball_bat/has_shelves,bat,shelves
OP,baseball_bat/produces_noise,bat,sound
OP,baseball_bat/cold,bat,cold
OP,baseball_bat/dangerous,bat,dangerous
OP,baseball_bat/decorative,bat,decorative
OP,baseball_bat/edible,bat,edible
OP,baseball_bat/electrical,bat,electricity
OP,baseball_bat/expensive,bat,expensive
OP,baseball_bat/fast,bat,fast
OP,baseball_bat/fun,bat,fun
OP,baseball_bat/hand_held,bat,hand-held
OP,baseball_bat/hard,bat,hard
OP,baseball_bat/heavy,bat,heavy
OP,baseball_bat/large,bat,big
OP,baseball_bat/loud,bat,loud
OP,baseball_bat/sharp,bat,sharp
OP,baseball_bat/shiny,bat,shiny
OP,baseball_bat/slimy,bat,slimy
OP,baseball_bat/smelly,bat,smelly
OP,baseball_bat/smooth,bat,smooth
OP,baseball_bat/tall,bat,tall
OP,baseball_bat/lives_in_water,bat,water
OP,baseball_bat/requires_gasoline,bat,gasoline
OP,baseball_bat/used_for_eating,bat,eating
OP,baseball_bat/used_for_cooking,bat,cooking
OP,baseball_bat/used_for_cleaning,bat,cleaning
OP,baseball_bat/used_by_children,bat,children
OP,baseball_bat/used_for_holding_things,bat,holding
OP,baseball_bat/used_for_killing,bat,killing
OP,baseball_bat/used_for_music,bat,music
OP,baseball_bat/used_for_transportation,bat,transportation
OP,baseball_bat/worn_for_warmth,bat,warmth
OP,baseball_bat/worn_on_feet,bat,feet
OP,baseball_bat/hot,bat,hot
OP,baseball_bat/light_weight,bat,light
OP,baseball_bat/squishy,bat,squishy
OP,baseball_bat/unhealthy,bat,unhealthy
OP,baseball_bat/wet,bat,wet
OP,baseball_bat/words_on_it,bat,words
OP,baseball_bat/man_made,bat,man-made
OP,baseball_bat/fragile,bat,fragile
OP,baseball_glove/a_tool,glove,tool
OP,baseball_glove/a_toy,glove,toy
OP,baseball_glove/an_animal,glove,animal
OP,baseball_glove/flies,glove,fly
OP,baseball_glove/swims,glove,swim
OP,baseball_glove/pairs,glove,pairs
OP,baseball_glove/eaten_in_summer,glove,summer
OP,baseball_glove/found_on_walls,glove,walls
OP,baseball_glove/has_peel,glove,peel
OP,baseball_glove/has_shelves,glove,shelves
OP,baseball_glove/produces_noise,glove,sound
OP,baseball_glove/cold,glove,cold
OP,baseball_glove/dangerous,glove,dangerous
OP,baseball_glove/decorative,glove,decorative
OP,baseball_glove/edible,glove,edible
OP,baseball_glove/electrical,glove,electricity
OP,baseball_glove/expensive,glove,expensive
OP,baseball_glove/fast,glove,fast
OP,baseball_glove/fun,glove,fun
OP,baseball_glove/hand_held,glove,hand-held
OP,baseball_glove/hard,glove,hard
OP,baseball_glove/heavy,glove,heavy
OP,baseball_glove/large,glove,big
OP,baseball_glove/loud,glove,loud
OP,baseball_glove/sharp,glove,sharp
OP,baseball_glove/shiny,glove,shiny
OP,baseball_glove/slimy,glove,slimy
OP,baseball_glove/smelly,glove,smelly
OP,baseball_glove/smooth,glove,smooth
OP,baseball_glove/tall,glove,tall
OP,baseball_glove/lives_in_water,glove,water
OP,baseball_glove/requires_gasoline,glove,gasoline
OP,baseball_glove/used_for_eating,glove,eating
